Ax,Ay,Az,Gx,Gy,Gz,Label
0.012,-0.095,1.006,0.527,0.634,0.282,Idle
0.012,-0.098,1.004,0.74,0.809,0.26,Idle
0.015,-0.096,1.002,0.649,0.71,0.313,Idle
0.011,-0.102,0.999,0.588,0.748,0.321,Idle
0.018,-0.092,1.003,0.519,0.786,0.481,Idle
0.017,-0.1,1.005,0.519,0.382,0.458,Idle
0.013,-0.098,0.999,0.45,0.573,0.282,Idle
0.016,-0.099,1.003,0.611,0.885,0.176,Idle
0.015,-0.095,1,0.42,0.771,0.183,Idle
0.012,-0.097,1,0.718,0.527,0.244,Idle
0.016,-0.095,1.008,0.534,0.458,0.405,Idle
0.017,-0.099,1.002,0.511,0.794,0.366,Idle
0.018,-0.097,1.001,0.618,0.824,0.351,Idle
0.018,-0.096,1.004,0.504,0.809,0.305,Idle
0.018,-0.097,1.012,0.42,0.687,0.198,Idle
0.016,-0.095,1.01,0.664,0.809,0.313,Idle
0.013,-0.099,1.002,0.649,0.931,0.366,Idle
0.016,-0.097,1.008,0.351,1.008,0.252,Idle
0.013,-0.098,1.004,0.702,0.924,0.221,Idle
0.014,-0.1,1.006,0.656,0.855,0.16,Idle
0.012,-0.097,0.997,0.603,0.618,0.198,Idle
0.018,-0.098,1.005,0.481,0.511,0.282,Idle
0.015,-0.094,1.004,0.595,0.718,0.214,Idle
0.018,-0.094,1.003,0.733,0.74,0.397,Idle
0.013,-0.098,1.007,0.458,0.656,0.206,Idle
0.015,-0.099,1.006,0.504,0.733,0.069,Idle
0.013,-0.095,0.995,0.557,0.756,0.137,Idle
0.017,-0.1,1.003,0.595,0.763,0.229,Idle
0.015,-0.101,1.001,0.756,0.863,0.053,Idle
0.016,-0.097,0.999,0.45,0.87,0.519,Idle
0.012,-0.099,1,0.634,0.809,0.244,Idle
0.014,-0.094,1.006,0.504,0.855,0.168,Idle
0.016,-0.098,1,0.763,0.855,0.13,Idle
0.02,-0.094,1.003,0.55,0.863,0.405,Idle
0.015,-0.096,1.002,0.672,0.969,0.427,Idle
0.013,-0.096,1.003,0.718,0.771,0.183,Idle
0.016,-0.096,1,0.756,0.748,0.282,Idle
0.013,-0.096,0.998,0.656,0.595,0.244,Idle
0.013,-0.095,1.008,0.298,0.756,0.16,Idle
0.014,-0.102,1.001,0.718,0.672,0.351,Idle
0.014,-0.096,1.003,0.504,0.733,0.344,Idle
0.014,-0.096,0.999,0.588,0.947,0.267,Idle
0.015,-0.097,1,0.511,0.588,0.214,Idle
0.015,-0.092,1,0.473,0.763,0.168,Idle
0.016,-0.098,1.001,0.458,0.847,0.031,Idle
0.015,-0.098,1.004,0.687,0.725,0.328,Idle
0.015,-0.096,1,0.519,0.74,0.023,Idle
0.014,-0.101,1.007,0.458,0.649,0.038,Idle
0.017,-0.099,1,0.687,0.87,0.313,Idle
0.017,-0.096,1.002,0.733,0.71,0.038,Idle
0.014,-0.094,1.002,0.71,0.557,0.366,Idle
0.017,-0.097,1.006,0.611,0.802,0.405,Idle
0.016,-0.1,1.002,0.519,0.679,0.267,Idle
0.015,-0.097,1.005,0.344,0.817,-0.145,Idle
0.015,-0.1,0.998,0.618,0.733,0.321,Idle
0.011,-0.095,0.999,0.687,0.863,0.092,Idle
0.015,-0.095,0.998,0.595,0.84,0.405,Idle
0.011,-0.094,1.003,0.527,0.679,0.191,Idle
0.018,-0.095,1.01,0.687,0.878,0.008,Idle
0.014,-0.097,1.006,0.611,0.763,0.412,Idle
0.014,-0.088,1.002,0.947,0.84,0.244,Idle
0.01,-0.095,1.004,0.786,0.718,0.321,Idle
0.013,-0.098,1.003,0.565,0.504,0.252,Idle
0.012,-0.095,1.007,0.595,0.771,0.237,Idle
0.013,-0.098,1.006,0.45,0.832,0.145,Idle
0.011,-0.095,1.005,0.641,0.924,0.397,Idle
0.01,-0.093,1.007,0.565,0.618,0.115,Idle
0.014,-0.096,1.011,0.565,0.977,0.221,Idle
0.014,-0.094,1.001,0.489,0.55,0.244,Idle
0.013,-0.1,1,0.809,0.611,0.153,Idle
0.012,-0.099,1.001,0.588,0.519,0.344,Idle
0.012,-0.096,0.994,0.733,0.908,0.382,Idle
0.013,-0.097,0.998,0.611,0.565,0.13,Idle
0.019,-0.096,1.004,0.389,0.832,0.145,Idle
0.019,-0.101,1.001,0.534,0.84,0.137,Idle
0.014,-0.1,1.004,0.618,0.504,0.015,Idle
0.019,-0.097,1.002,0.458,0.824,0.321,Idle
0.016,-0.096,0.998,0.733,1.053,0.13,Idle
0.016,-0.097,1.006,0.542,0.649,0.183,Idle
0.014,-0.095,1.005,0.634,0.878,0.198,Idle
0.019,-0.093,1.007,0.542,0.87,0.076,Idle
0.015,-0.099,1.001,0.58,0.817,0.321,Idle
0.013,-0.097,1.009,0.611,0.718,0.557,Idle
0.016,-0.101,0.999,0.557,0.893,-0.038,Idle
0.015,-0.097,1.003,0.656,0.588,0.267,Idle
0.016,-0.094,1.002,0.542,0.802,0.168,Idle
0.013,-0.098,0.993,0.405,0.748,0.176,Idle
0.013,-0.096,1.005,0.473,0.809,0.198,Idle
0.015,-0.095,1.003,0.176,0.687,0.084,Idle
0.016,-0.102,1.007,0.328,0.802,0.084,Idle
0.014,-0.099,1.006,0.618,0.832,0.092,Idle
0.021,-0.098,1.002,0.687,0.863,0.321,Idle
0.013,-0.101,0.996,0.466,0.71,0.168,Idle
0.01,-0.099,1.001,0.504,0.809,0.351,Idle
0.006,-0.097,0.989,0.702,0.809,0.527,Idle
0.014,-0.099,1,0.405,0.771,-0.13,Idle
0.011,-0.093,0.998,0.565,0.893,0.298,Idle
0.017,-0.099,1.012,0.252,0.718,0.275,Idle
0.01,-0.096,1.004,0.71,0.748,0.008,Idle
0.015,-0.094,1.004,0.58,0.603,0.061,Idle
0.017,-0.094,0.994,0.466,0.756,0.473,Idle
0.017,-0.097,1.011,0.542,0.557,0.13,Idle
0.02,-0.099,1.003,0.29,0.733,0.298,Idle
0.013,-0.094,1.003,0.603,0.748,0.122,Idle
0.014,-0.093,1.003,0.557,0.763,0.298,Idle
0.016,-0.094,1.004,0.481,0.626,0.397,Idle
0.014,-0.102,1.003,0.573,0.863,0.298,Idle
0.018,-0.095,1.003,0.565,0.763,0.214,Idle
0.019,-0.096,1.008,0.511,0.786,0.191,Idle
0.016,-0.097,1.003,0.603,0.679,0.168,Idle
0.019,-0.1,1.009,0.534,0.718,0.191,Idle
0.015,-0.095,1.001,0.679,0.71,-0.053,Idle
0.012,-0.095,1.004,0.649,0.817,0.435,Idle
0.013,-0.097,0.999,0.511,0.855,0.321,Idle
0.01,-0.097,1.008,0.496,0.802,0.153,Idle
0.012,-0.1,1,0.382,0.885,0.229,Idle
0.017,-0.096,1.006,0.664,0.832,0.321,Idle
0.019,-0.095,1.002,0.511,0.519,0.473,Idle
0.013,-0.093,1,0.565,0.794,0.214,Idle
0.019,-0.101,1.006,0.412,0.84,0.099,Idle
0.018,-0.095,1.009,0.588,0.718,0.107,Idle
0.018,-0.096,0.996,0.603,0.542,0.122,Idle
0.019,-0.096,1.003,0.702,0.74,0.458,Idle
0.009,-0.098,1.004,0.702,0.718,0.389,Idle
0.013,-0.097,1.005,0.58,0.786,0.084,Idle
0.016,-0.102,1.009,0.565,0.947,0.435,Idle
0.013,-0.099,1.003,0.519,0.817,0.489,Idle
0.014,-0.098,0.999,0.649,0.679,0.229,Idle
0.018,-0.097,1.008,0.626,0.634,0.282,Idle
0.021,-0.097,1.006,0.382,0.947,0.122,Idle
0.019,-0.097,1.002,0.634,0.824,0.069,Idle
0.012,-0.098,0.997,0.527,0.794,0.191,Idle
0.015,-0.098,1.003,0.588,0.771,0.534,Idle
0.018,-0.097,1.011,0.435,0.863,0.42,Idle
0.013,-0.097,1.001,0.519,0.672,0.634,Idle
0.014,-0.099,1,0.718,0.71,0.466,Idle
0.015,-0.1,1.007,0.817,0.695,0.282,Idle
0.018,-0.097,1.003,0.458,0.672,0.122,Idle
0.012,-0.095,1.005,0.45,0.786,0.183,Idle
0.01,-0.098,1.005,0.847,0.893,0.237,Idle
0.012,-0.094,0.997,0.55,0.534,0.45,Idle
0.017,-0.097,1,0.466,0.893,0.328,Idle
0.014,-0.094,1.003,0.641,0.885,0.038,Idle
0.017,-0.096,1.003,0.641,0.84,0.198,Idle
0.015,-0.094,1.004,0.748,0.924,0.473,Idle
0.015,-0.094,1.007,0.557,0.893,0.412,Idle
0.012,-0.095,1.004,0.565,0.817,0.084,Idle
0.015,-0.096,1.003,0.74,0.763,0.13,Idle
0.016,-0.096,1.005,0.511,0.794,0.206,Idle
0.014,-0.093,0.998,0.344,0.695,0.321,Idle
0.016,-0.094,1.011,0.534,0.779,0.053,Idle
0.018,-0.098,1,0.412,0.786,0.26,Idle
0.017,-0.096,1,0.527,0.832,0.176,Idle
0.015,-0.098,1.007,0.687,0.74,0.412,Idle
0.016,-0.096,1.008,0.695,0.87,0.29,Idle
0.013,-0.097,1.005,0.649,0.817,0.267,Idle
0.014,-0.099,1.002,0.595,0.802,0.176,Idle
0.02,-0.097,1,0.618,0.618,0.16,Idle
0.012,-0.095,1.004,0.786,0.672,0.351,Idle
0.013,-0.096,1.003,0.702,0.748,0.359,Idle
0.016,-0.097,1.003,0.634,0.641,0.092,Idle
0.016,-0.098,1.004,0.603,0.893,-0.008,Idle
0.017,-0.099,1.006,0.389,0.817,0.137,Idle
0.014,-0.097,1.002,0.679,0.58,0.26,Idle
0.016,-0.097,1.003,0.672,0.733,0.229,Idle
0.01,-0.1,1.004,0.527,0.603,0.153,Idle
0.011,-0.099,1.005,0.42,0.802,0.252,Idle
0.016,-0.097,1.008,0.412,0.634,0.145,Idle
0.017,-0.098,1.008,0.595,0.794,0.13,Idle
0.017,-0.098,1,0.42,0.443,0.405,Idle
0.014,-0.094,1,0.58,0.481,0.397,Idle
0.013,-0.099,1.007,0.695,0.771,0.344,Idle
0.017,-0.097,1.001,0.435,0.328,0.435,Idle
0.014,-0.1,1.006,0.565,0.832,0.153,Idle
0.015,-0.095,1,0.641,0.679,0.229,Idle
0.013,-0.094,0.997,0.695,0.748,0.328,Idle
0.015,-0.098,1.002,0.511,0.878,0.519,Idle
0.013,-0.093,1.007,0.733,0.847,0.153,Idle
0.014,-0.098,1.012,0.534,0.863,0.008,Idle
0.013,-0.095,1.002,0.71,0.626,0.359,Idle
0.013,-0.095,0.999,0.626,0.679,0.382,Idle
0.017,-0.094,1.004,0.771,0.756,0.313,Idle
0.013,-0.094,1.003,0.618,0.771,0.221,Idle
0.013,-0.095,1.002,0.588,0.824,0.038,Idle
0.016,-0.097,1,0.58,0.962,0.298,Idle
0.017,-0.1,1.006,0.794,0.748,0.237,Idle
0.014,-0.096,1.002,0.489,0.885,0.298,Idle
0.014,-0.1,1.001,0.427,0.733,0.344,Idle
0.019,-0.1,1.004,0.321,0.916,0.084,Idle
0.012,-0.091,0.998,0.779,0.725,0.198,Idle
0.017,-0.097,1.002,0.679,0.527,0.237,Idle
0.018,-0.099,1.002,0.679,1.092,0.176,Idle
0.015,-0.094,1.005,0.618,0.565,0.099,Idle
0.015,-0.096,1.002,0.427,0.725,0.267,Idle
0.016,-0.097,1.002,0.687,0.618,0.389,Idle
0.011,-0.092,0.999,0.878,0.595,0.237,Idle
0.014,-0.098,1.004,0.588,0.496,0.168,Idle
0.016,-0.093,0.999,0.641,0.916,0.344,Idle
0.011,-0.094,1,0.664,0.603,0.366,Idle
0.016,-0.094,1.004,0.58,0.74,0.267,Idle
0.016,-0.096,0.998,0.641,0.954,0.237,Idle
0.014,-0.096,0.999,0.534,0.756,0.084,Idle
0.011,-0.099,1.002,0.435,0.779,0.198,Idle
0.013,-0.097,0.995,0.656,0.588,0.16,Idle
0.016,-0.101,1,0.351,0.695,0.237,Idle
0.015,-0.094,1.005,0.496,0.748,0.137,Idle
0.016,-0.097,0.999,0.527,0.969,0.344,Idle
0.013,-0.095,1.007,0.641,0.855,0.29,Idle
0.018,-0.096,1.014,0.374,0.679,0.145,Idle
0.018,-0.098,1.006,0.55,0.672,0.282,Idle
0.012,-0.097,1.004,0.794,0.756,0.168,Idle
0.017,-0.099,0.998,0.672,0.885,0.42,Idle
0.014,-0.096,1.003,0.427,0.58,0.145,Idle
0.012,-0.099,1.001,0.588,0.664,0.092,Idle
0.013,-0.096,1.005,0.557,0.649,0.244,Idle
0.017,-0.093,1.003,0.527,0.824,0.328,Idle
0.018,-0.098,1,0.427,0.435,0.458,Idle
0.011,-0.1,1.001,0.603,0.733,-0.008,Idle
0.015,-0.094,1.004,0.458,0.885,0.29,Idle
0.014,-0.102,1.008,0.649,0.718,0.221,Idle
0.015,-0.097,1,0.748,0.802,0.282,Idle
0.013,-0.098,1,0.733,0.794,0.099,Idle
0.017,-0.092,1.006,0.443,0.756,0.237,Idle
0.016,-0.098,1.008,0.519,0.863,0.282,Idle
0.016,-0.099,1.003,0.443,0.901,0.122,Idle
0.012,-0.098,0.998,0.802,0.794,0.397,Idle
0.018,-0.096,1.007,0.336,0.748,0.359,Idle
0.014,-0.095,1.002,0.718,0.664,0.45,Idle
0.013,-0.096,1.006,0.71,0.725,0.023,Idle
0.013,-0.098,0.994,0.611,0.664,0.237,Idle
0.013,-0.096,1.002,0.74,1.031,0.252,Idle
0.016,-0.103,0.999,0.427,0.863,0.427,Idle
0.016,-0.1,0.999,0.664,0.71,-0.076,Idle
0.016,-0.098,1.003,0.588,0.885,0.084,Idle
0.015,-0.094,1.007,0.557,0.687,0.45,Idle
0.018,-0.099,1,0.679,0.542,0.221,Idle
0.017,-0.092,0.997,0.725,0.641,0.229,Idle
0.018,-0.099,1,0.42,0.855,0.298,Idle
0.016,-0.099,1.008,0.756,0.893,0.221,Idle
0.016,-0.096,1.001,0.641,0.786,0.397,Idle
0.012,-0.102,0.998,0.519,0.656,0.313,Idle
0.01,-0.099,0.996,0.496,0.771,0.176,Idle
0.015,-0.097,1.005,0.595,0.626,-0.031,Idle
0.013,-0.096,1.005,0.557,0.832,0.534,Idle
0.016,-0.097,1.002,0.542,0.71,0.122,Idle
0.014,-0.098,1.003,0.718,0.87,0.282,Idle
0.018,-0.096,0.998,0.672,0.634,0.267,Idle
0.015,-0.097,1,0.786,0.794,0.527,Idle
0.015,-0.098,1.006,0.695,0.824,-0.023,Idle
0.015,-0.096,1.003,0.55,0.893,0.191,Idle
0.013,-0.099,0.998,0.695,0.763,0.122,Idle
0.02,-0.095,1.002,0.427,0.695,0.412,Idle
0.013,-0.098,1.001,0.771,0.695,0.137,Idle
0.012,-0.098,1.007,0.45,0.748,-0.046,Idle
0.018,-0.101,1.008,0.611,0.87,0.244,Idle
0.018,-0.097,1.002,0.748,0.664,0.344,Idle
0.013,-0.098,1.001,0.397,0.847,0.137,Idle
0.011,-0.097,1,0.557,0.641,0.16,Idle
0.016,-0.096,1.006,0.641,0.748,0.244,Idle
0.017,-0.101,0.995,0.565,1.046,0.267,Idle
0.017,-0.097,0.996,0.527,0.626,0.534,Idle
0.014,-0.097,0.999,0.466,0.595,0.008,Idle
0.016,-0.098,1.001,0.466,0.855,0.252,Idle
0.019,-0.096,1.006,0.389,0.908,-0.023,Idle
0.015,-0.094,1,0.573,0.626,0.084,Idle
0.012,-0.096,1.002,0.511,0.664,0.153,Idle
0.015,-0.098,0.997,0.557,0.908,0.282,Idle
0.012,-0.091,0.999,0.664,0.496,0.252,Idle
0.014,-0.103,1.002,0.611,0.718,0.046,Idle
0.016,-0.101,1.001,0.756,0.58,0.313,Idle
0.014,-0.1,1.011,0.626,1.061,0.55,Idle
0.017,-0.093,0.998,0.664,0.863,0.145,Idle
0.014,-0.096,0.996,0.802,0.55,0.252,Idle
0.018,-0.101,1.003,0.489,0.794,0.237,Idle
0.014,-0.103,1,0.679,0.687,0.099,Idle
0.015,-0.095,1.006,0.817,0.832,0.382,Idle
0.012,-0.099,0.999,0.496,0.885,0.153,Idle
0.015,-0.097,1,0.58,0.84,0.153,Idle
0.014,-0.096,1,0.595,0.809,0.122,Idle
0.015,-0.095,1.005,0.427,0.664,0.031,Idle
0.016,-0.101,1,0.687,0.641,0.313,Idle
0.018,-0.097,1.001,0.443,0.84,0.237,Idle
0.016,-0.098,1.004,0.42,0.74,0.206,Idle
0.016,-0.098,1.003,0.595,0.885,0.275,Idle
0.012,-0.097,1.001,0.557,0.847,0.252,Idle
0.018,-0.098,1.003,0.634,0.939,0.168,Idle
0.016,-0.1,1.001,0.405,0.824,0.015,Idle
0.013,-0.098,1.003,0.573,0.87,0.328,Idle
0.016,-0.098,1.004,0.58,1.069,0.282,Idle
0.017,-0.103,1.008,0.687,0.786,0.168,Idle
0.012,-0.094,1.004,0.641,0.443,0.16,Idle
0.016,-0.096,1.005,0.344,0.328,0.229,Idle
0.015,-0.099,1.003,0.473,0.908,0.176,Idle
0.018,-0.099,1.011,0.435,0.779,0.481,Idle
0.014,-0.099,0.994,0.641,0.916,0.198,Idle
0.013,-0.1,1.002,0.519,0.916,0.42,Idle
0.013,-0.095,1.005,0.55,0.824,0.489,Idle
0.018,-0.094,1.003,0.748,0.794,0.198,Idle
0.017,-0.104,1.004,0.679,1.008,0.191,Idle
0.017,-0.096,1.008,0.565,0.954,0.252,Idle
0.019,-0.097,1.005,0.519,1.092,0.374,Idle
0.016,-0.094,1,0.489,0.702,0.13,Idle
0.013,-0.095,0.996,0.603,0.672,0.321,Idle
0.018,-0.1,0.999,0.55,0.672,0.435,Idle
0.017,-0.095,1.003,0.634,0.626,0.229,Idle
0.02,-0.098,1.008,0.412,0.855,0.534,Idle
0.017,-0.1,1.005,0.527,0.878,0.16,Idle
0.02,-0.097,1.003,0.557,0.672,0.084,Idle
0.014,-0.101,1,0.603,0.817,0.214,Idle
0.012,-0.098,1,0.664,0.695,0.206,Idle
0.018,-0.098,1.001,0.542,0.733,0.275,Idle
0.015,-0.1,0.999,0.695,0.679,0.42,Idle
0.014,-0.098,1.007,0.771,0.771,0.427,Idle
0.012,-0.098,1,0.679,0.527,0.298,Idle
0.021,-0.099,1.002,0.626,0.763,0.198,Idle
0.017,-0.097,1.002,0.618,0.87,0.176,Idle
0.016,-0.099,1.006,0.534,0.809,0.321,Idle
0.018,-0.1,1.008,0.702,0.931,0.145,Idle
0.014,-0.092,1.001,0.42,0.687,0.023,Idle
0.016,-0.099,1.008,0.55,0.786,-0.099,Idle
0.011,-0.097,1.008,0.855,0.901,0.008,Idle
0.018,-0.101,1.001,0.573,0.656,0.084,Idle
0.019,-0.099,1.007,0.725,0.901,0.26,Idle
0.015,-0.098,1.012,0.473,0.733,0.229,Idle
0.014,-0.096,0.998,0.756,0.664,0.466,Idle
0.018,-0.099,1.01,0.695,0.878,0.221,Idle
0.014,-0.098,1.005,0.809,0.802,0.45,Idle
0.013,-0.097,1.003,0.466,0.695,0.023,Idle
0.016,-0.1,0.996,0.58,0.702,0.282,Idle
0.017,-0.098,0.999,0.542,0.702,0.176,Idle
0.016,-0.096,1,0.786,0.763,0.382,Idle
0.014,-0.096,0.999,0.733,0.679,0.527,Idle
0.012,-0.098,1.003,0.542,0.725,0.168,Idle
0.017,-0.094,1.004,0.664,0.679,0.305,Idle
0.013,-0.096,1.002,0.74,0.824,0.366,Idle
0.02,-0.096,1.004,0.702,0.687,0.366,Idle
0.017,-0.097,1.005,0.756,0.634,0.038,Idle
0.013,-0.1,1.005,0.55,0.832,0.313,Idle
0.015,-0.098,1.009,0.397,0.733,0.16,Idle
0.017,-0.098,0.996,0.664,0.672,0.26,Idle
0.014,-0.094,1,0.618,0.672,0.229,Idle
0.016,-0.096,1.002,0.595,0.557,0.427,Idle
0.016,-0.098,1.001,0.565,0.634,0.061,Idle
0.013,-0.101,1.007,0.458,0.748,0.328,Idle
0.018,-0.099,1.003,0.443,0.779,0.412,Idle
0.011,-0.099,1,0.504,1.061,0.321,Idle
0.016,-0.104,0.999,0.496,0.672,0.328,Idle
0.015,-0.102,1.004,0.687,0.779,0.305,Idle
0.013,-0.1,1.007,0.443,0.71,0.534,Idle
0.015,-0.099,1,0.328,0.748,0.031,Idle
0.015,-0.097,1.003,0.511,0.588,0.237,Idle
0.014,-0.094,1.001,0.557,0.748,0.122,Idle
0.015,-0.098,1.002,0.71,0.626,0.282,Idle
0.016,-0.097,1.004,0.557,0.771,0.282,Idle
0.017,-0.097,1.003,0.771,0.504,0.389,Idle
0.015,-0.093,1,0.58,0.733,0.061,Idle
0.014,-0.098,1.002,0.366,0.611,-0.084,Idle
0.013,-0.091,1,0.718,0.763,0.305,Idle
0.014,-0.098,1.007,0.45,0.71,0.412,Idle
0.016,-0.098,0.999,0.885,0.695,0.16,Idle
0.017,-0.1,0.999,0.527,0.74,0.137,Idle
0.012,-0.098,1.006,0.588,0.847,0.221,Idle
0.014,-0.097,1.001,0.511,0.916,0.069,Idle
0.017,-0.097,1.002,0.55,0.733,0.435,Idle
0.01,-0.095,0.997,0.687,0.588,0.206,Idle
0.019,-0.096,1.011,0.427,0.672,0.305,Idle
0.016,-0.097,0.999,0.55,0.786,-0.031,Idle
0.021,-0.1,1.009,0.45,0.863,0.191,Idle
0.015,-0.095,1.007,0.74,0.832,0.237,Idle
0.016,-0.098,1,0.595,0.626,0.008,Idle
0.014,-0.1,1.004,0.412,0.87,0.221,Idle
0.013,-0.102,1.008,0.763,0.908,0.29,Idle
0.013,-0.093,1.001,0.542,0.756,0.26,Idle
0.01,-0.094,1,0.718,0.817,-0.038,Idle
0.017,-0.097,1.008,0.344,0.931,0.092,Idle
0.015,-0.098,1.002,0.878,0.718,0.084,Idle
0.016,-0.1,0.994,0.649,0.603,0.153,Idle
0.012,-0.101,1.001,0.55,0.679,0.588,Idle
0.011,-0.1,1.001,0.534,1.023,0.176,Idle
0.019,-0.096,1.005,0.55,0.634,0.267,Idle
0.017,-0.098,0.998,0.641,0.557,0.214,Idle
0.018,-0.099,1.005,0.687,0.855,0.092,Idle
0.016,-0.095,0.997,0.519,0.924,0.183,Idle
0.016,-0.097,1.006,0.534,0.565,0.282,Idle
0.011,-0.097,1,0.779,1.023,0.313,Idle
0.017,-0.096,1.005,0.649,0.725,0.244,Idle
0.011,-0.093,1.003,0.786,0.611,0.198,Idle
0.015,-0.096,0.997,0.328,0.718,0.084,Idle
0.011,-0.096,1,0.656,0.748,0.405,Idle
0.015,-0.099,1.004,0.672,0.786,0.076,Idle
0.017,-0.102,1.003,0.565,0.74,0.321,Idle
0.015,-0.098,1.002,0.687,0.664,0.344,Idle
0.012,-0.097,1.004,0.267,0.466,0.099,Idle
0.019,-0.097,1.005,0.229,0.863,0.107,Idle
0.018,-0.099,1.004,0.656,0.672,0.275,Idle
0.018,-0.097,1.009,0.725,0.878,0.427,Idle
0.017,-0.101,1.01,0.573,0.725,0.168,Idle
0.018,-0.099,1.002,0.603,0.977,0.275,Idle
0.013,-0.099,1.002,0.626,0.519,0.046,Idle
0.01,-0.098,1.002,0.58,0.679,0.038,Idle
0.017,-0.101,1.002,0.534,0.931,0.206,Idle
0.018,-0.098,1.002,0.58,0.847,0.145,Idle
0.016,-0.095,1.004,0.634,0.786,0.374,Idle
0.017,-0.101,1.001,0.489,0.802,0.122,Idle
0.018,-0.095,0.996,0.511,0.893,0.336,Idle
0.013,-0.097,0.993,0.748,0.687,0.298,Idle
0.013,-0.101,1.009,0.611,0.702,0.198,Idle
0.023,-0.102,1.005,0.374,0.87,0.382,Idle
0.016,-0.096,0.999,0.595,0.763,0.321,Idle
0.013,-0.096,1,0.763,0.885,0.26,Idle
0.02,-0.1,1.004,0.42,0.794,0.336,Idle
0.015,-0.099,1.005,0.672,0.55,0.282,Idle
0.017,-0.095,1.006,0.489,0.977,0.366,Idle
0.017,-0.098,1.006,0.557,0.649,0.115,Idle
0.015,-0.098,1.006,0.595,0.863,0.099,Idle
0.013,-0.096,1.003,0.656,0.664,0.206,Idle
0.013,-0.098,1.01,0.748,0.718,0.305,Idle
0.016,-0.098,0.999,0.443,0.634,-0.008,Idle
0.015,-0.097,0.995,0.595,0.832,-0.107,Idle
0.017,-0.097,1.001,0.473,0.641,0.275,Idle
0.015,-0.098,0.996,0.588,0.725,0.084,Idle
0.018,-0.1,1.005,0.405,0.84,0.107,Idle
0.017,-0.098,1.003,0.557,0.924,0.16,Idle
0.017,-0.098,1.01,0.527,0.702,0.328,Idle
0.016,-0.099,1.004,0.626,0.832,0.145,Idle
0.017,-0.1,1.007,0.55,0.771,0.214,Idle
0.011,-0.1,1,0.557,0.954,0.305,Idle
0.014,-0.094,0.997,0.847,0.718,0.298,Idle
0.016,-0.098,1.005,0.489,0.725,0.038,Idle
0.017,-0.093,0.997,0.74,0.527,0.29,Idle
0.015,-0.098,1.007,0.473,1.008,0.412,Idle
0.013,-0.098,1.003,0.534,0.511,0.519,Idle
0.018,-0.1,1.002,0.489,0.748,0.26,Idle
0.017,-0.103,1.008,0.649,0.969,0.344,Idle
0.017,-0.1,1.001,0.405,0.557,0.382,Idle
0.014,-0.097,1.005,0.45,0.435,0.29,Idle
0.016,-0.096,0.998,0.641,0.71,-0.053,Idle
0.018,-0.101,1,0.527,0.412,0.107,Idle
0.019,-0.101,1.004,0.687,0.87,0.405,Idle
0.011,-0.096,1.002,0.71,0.885,0.366,Idle
0.013,-0.097,1.004,0.573,0.71,0.382,Idle
0.016,-0.098,0.999,0.656,1.115,0.153,Idle
0.013,-0.097,0.999,0.588,0.802,0.282,Idle
0.017,-0.1,1.007,0.763,0.588,0.198,Idle
0.013,-0.099,1.001,0.733,0.618,0.282,Idle
0.018,-0.096,1.005,0.45,0.84,0.351,Idle
0.014,-0.096,1.003,0.687,0.863,0.031,Idle
0.018,-0.098,1.009,0.359,0.656,0.229,Idle
0.019,-0.098,1.007,0.496,0.954,0.466,Idle
0.018,-0.096,1.006,0.534,0.863,0.321,Idle
0.018,-0.098,1,0.489,0.779,0.588,Idle
0.016,-0.1,1.001,0.565,0.809,0.145,Idle
0.012,-0.095,1.002,0.725,0.679,0.061,Idle
0.015,-0.1,1.005,0.542,0.954,0.206,Idle
0.016,-0.095,1.006,0.298,0.656,0.267,Idle
0.013,-0.102,1.007,0.557,0.641,0.107,Idle
0.016,-0.1,1.008,0.641,0.809,0.374,Idle
0.013,-0.096,0.992,0.733,0.542,0.221,Idle
0.016,-0.099,1.006,0.328,0.672,0.527,Idle
0.014,-0.094,1.004,0.641,0.901,0.008,Idle
0.019,-0.1,1.007,0.832,0.939,0.29,Idle
0.016,-0.096,0.995,0.664,0.855,0.061,Idle
0.013,-0.104,1.004,0.527,0.695,0.229,Idle
0.014,-0.095,1.007,0.473,0.641,0.244,Idle
0.016,-0.097,1.009,0.618,0.824,0.481,Idle
0.014,-0.1,0.998,0.618,0.748,0.328,Idle
0.016,-0.099,1.006,0.573,0.962,0.237,Idle
0.016,-0.095,0.998,0.794,0.573,0.145,Idle
0.018,-0.097,1.003,0.74,0.74,0.229,Idle
0.01,-0.097,1.005,0.603,0.718,0.053,Idle
0.014,-0.096,0.996,0.458,0.641,0.374,Idle
0.014,-0.094,0.996,0.466,0.855,0.252,Idle
0.016,-0.097,0.998,0.519,0.641,0.137,Idle
0.016,-0.1,1.001,0.504,0.649,0.458,Idle
0.021,-0.098,1.001,0.718,0.573,0.397,Idle
0.015,-0.095,0.996,0.603,0.718,0.275,Idle
0.013,-0.098,1.004,0.58,1.008,0.237,Idle
0.02,-0.095,1.005,0.573,0.87,-0.061,Idle
0.018,-0.094,0.994,0.58,0.794,0.344,Idle
0.018,-0.098,1.005,0.626,0.687,0.008,Idle
0.02,-0.1,1.011,0.702,0.878,0.153,Idle
0.01,-0.099,1.004,0.641,0.84,0.374,Idle
0.012,-0.097,1.005,0.519,0.603,0.137,Idle
0.014,-0.094,0.999,0.565,0.519,0.42,Idle
